GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
87.153,50.000,79.740,9.347,26,24,2,707,89,0,0,92.308,185824528.000,2225894400.000,394002324.421,416105344.000,173143652000000000.000,4335029380000000000.000,4451789212,4459789212,2,N
88.005,91.984,86.228,86.790,3283,1929,1354,850,850,1,1,58.757,113291800.000,161403472.000,722117881.408,896786116.695,804231390000000000.000,806544350000000000.000,218540972925,218540972925,109,N
92.547,89.063,61.582,64.884,266,250,16,149,100,0,1,93.985,16065155.000,251018032.000,20585217.091,562376226.021,316267029000000000.000,371469763000000000.000,4016288519,4016288519,14,N
55.469,55.469,25.916,25.916,32,16,16,18,18,0,0,50.000,24531250.000,24531250.000,19819867.994,19819867.994,392827071000000.000,392827071000000.000,392500000,392500000,15,N
99.345,99.191,83.552,80.289,24089,15318,8771,1455,718,1,1,63.589,869711230.000,1518901890.000,5090557751.777,9368916232.698,87776335000000000000.000,88195645000000000000.000,13322309613664,13322328956051,136,N
10.593,75.000,98.751,48.305,756,752,4,1535,60,1,1,99.471,10773565.000,2025248260.000,151511018.431,1944069285.010,3779405470000000000.000,7837514000000000000.000,8100992731,8101703731,461,N
95.033,95.266,36.355,59.562,180,154,26,200,183,0,1,85.556,133528592.000,788515460.000,227169953.613,1281560179.769,1642396320000000000.000,2071404450000000000.000,20501400200,20563400200,6,N
97.388,98.879,66.787,57.138,767,613,154,226,226,0,1,79.922,111895536.000,445402464.000,403471651.980,830295830.303,689391180000000000.000,800618050000000000.000,68592003520,68592003520,19,N
98.851,95.858,80.054,79.803,231,205,26,1175,382,0,1,88.745,1854651520.000,14623202300.000,4049592002.821,32779648767.887,1074505200000000000000.000,1237541200000000000000.000,380203324885,380203324885,4,N
97.769,86.000,24.102,49.021,92,82,10,402,58,0,0,89.130,57548776.000,471900064.000,24543218.446,425416143.209,180978892000000000.000,352665812000000000.000,4719000000,4719000000,3,N
96.371,97.489,93.345,93.101,8848,5568,3280,1475,26,1,1,62.929,1050660160.000,1783540480.000,8892488064.127,12129920689.617,147134320000000000000.000,147673840000000000000.000,5849977241097,5849977827339,133,N
99.766,97.796,76.724,83.549,684,618,66,1985,233,0,1,90.351,178086048.000,1667533180.000,600759153.387,4085909827.412,16694656000000000000.000,18913106000000000000.000,110057198055,110057198055,16,N
92.152,91.124,34.653,52.355,124,111,13,2086,200,0,1,89.516,146792848.000,1253385090.000,197098804.563,1317419752.916,1735594770000000000.000,2960140940000000000.000,16294005620,16294005620,4,N
99.326,97.619,58.501,54.561,248,206,42,729,127,0,1,83.065,259798080.000,1274247810.000,636402041.736,1489954309.883,2219963870000000000.000,3249071980000000000.000,53518404225,53518404225,7,N
99.859,98.107,84.025,75.310,1366,1299,67,1250,3,0,1,95.095,309213920.000,5995049500.000,1591579804.498,10770211291.026,115997440000000000000.000,148326120000000000000.000,401668225741,401668225741,34,N
70.000,50.000,20.449,13.844,52,50,2,142,89,0,0,96.154,59519980.000,1488000000.000,39470109.723,412000000.000,169743997000000000.000,2210299160000000000.000,2976000000,2976000000,3,N
66.270,50.000,44.804,48.865,43,41,2,470,63,0,0,95.349,2274061.800,46618264.000,2185554.554,45560264.000,2075737700000000.000,4042145660000000.000,93236532,93236532,7,N
85.950,81.633,35.117,34.806,40,33,7,941,76,0,0,82.500,19524492.000,92044032.000,14311345.727,57728268.474,3332553170000000.000,8591636500000000.000,644308256,644308256,4,N
98.543,99.001,84.556,84.152,33396,25008,8388,2460,139,1,1,74.883,241126176.000,718867200.000,2621920399.079,5073591231.634,25741753000000000000.000,25969145000000000000.000,6029769217129,6029881012334,553,N
99.135,96.776,74.027,69.760,265,211,54,1485,397,0,1,79.623,515880224.000,2015754620.000,1963041871.144,3939968634.900,15523349000000000000.000,17772977000000000000.000,108850761274,108850761274,6,N
98.939,96.875,41.067,66.592,175,143,32,67,67,0,1,81.714,164284896.000,734148160.000,194781003.387,1125667291.117,1267126950000000000.000,1591870870000000000.000,23492741171,23492741171,7,N
99.147,85.714,77.876,82.628,130,123,7,2109,64,0,1,94.615,18610350.000,322525184.000,37549742.565,726400564.840,527657795000000000.000,620021960000000000.000,2257676086,2289073871,1,N
98.331,98.649,91.050,90.911,22791,16807,5984,1538,415,1,1,73.744,410061536.000,1151679490.000,5805520382.692,11732245337.788,137640740000000000000.000,138190270000000000000.000,6891588103474,6891618237387,388,N
84.556,97.917,97.771,85.938,1396,1341,55,1847,1,0,1,96.060,5934275.000,122580416.000,67992165.720,328973971.130,108223856000000000.000,121830183000000000.000,6741924152,7957768289,27,N
97.710,98.819,96.897,96.216,15032,9797,5235,2404,0,1,1,65.174,1781742460.000,3334391040.000,62658518738.621,92593278619.710,8572772000000000000000.000,8576542500000000000000.000,17455432045952,17455481747242,242,N
95.519,86.420,47.444,56.017,116,107,9,117,117,0,1,92.241,54429884.000,647111100.000,49474076.428,820687172.002,673527490000000000.000,1024798640000000000.000,5824000000,5824000000,8,N
98.977,98.614,76.619,70.457,304,178,126,1225,1,0,1,58.553,1262232.600,1771713.400,2972572.562,3479176.698,12104669100000.000,12364247200000.000,223235918,224677472,12,N
98.639,99.095,89.611,88.663,38923,29863,9060,2472,155,1,1,76.723,386733248.000,1274705280.000,5237059402.046,10418320706.070,108540670000000000000.000,109328890000000000000.000,11548762504990,11548862600016,695,N
92.438,94.183,87.412,81.898,55,36,19,283,71,0,0,65.455,974650240.000,1846705540.000,2581661554.052,3798055201.584,14425222000000000000.000,15185701000000000000.000,35087404146,35087404146,6,N
99.161,99.301,44.039,38.701,571,356,215,678,215,0,1,62.347,125334184.000,207530128.000,99793288.067,153886031.644,23680914200000000.000,30437099600000000.000,44619000000,44619000000,6,N
98.196,98.770,58.899,62.209,2117,1954,163,1696,774,0,1,92.300,34567248.000,414383968.000,97505231.507,600600169.587,360720594000000000.000,504981330000000000.000,67544574518,67544574518,17,N
98.871,90.909,85.066,73.399,210,199,11,116,116,0,1,94.762,230161472.000,4163830780.000,1583479845.301,7269487266.125,52845445000000000000.000,68319190000000000000.000,45802138043,45802138043,20,N
92.191,90.930,40.990,23.945,397,269,128,700,182,0,1,67.758,55545944.000,116733240.000,41597546.963,79885365.629,6381677200000000.000,10125549700000000.000,14941857178,14941857178,6,N
97.557,98.427,95.716,95.241,11688,7485,4203,884,426,1,1,64.040,1388953220.000,2473517310.000,12824536332.290,26173142229.924,685025160000000000000.000,686233900000000000000.000,10396121104650,10396121104650,234,N
96.600,96.967,82.364,80.060,939,892,47,2109,1098,0,1,94.995,51262844.000,828117950.000,123958162.940,1936755151.633,3751021580000000000.000,4354525640000000000.000,38921545273,45726668173,11,N
97.582,96.021,84.855,67.335,121,87,34,1330,0,0,1,71.901,46153679000.000,118015844000.000,127855227281.857,183147255083.859,33542914000000000000000.000,38707088000000000000000.000,4012538165433,4015370165433,3,N
67.769,83.333,85.930,31.876,39,33,6,972,21,0,0,84.615,107787848.000,592833340.000,268662769.416,379165934.065,143766815000000000.000,379035915000000000.000,3557000000,3557000000,5,N
94.044,84.375,74.094,37.918,46,38,8,1259,1,0,0,82.609,23798370.000,112144656.000,40222113.368,77632273.236,6026769500000000.000,13831835900000000.000,897157253,904337731,8,N
98.811,96.022,44.701,41.928,143,116,27,1287,131,0,1,81.119,87619976.000,376441248.000,74454111.296,284435079.322,80903311000000000.000,164321085000000000.000,10163914350,10163915350,8,N
98.133,95.238,52.423,62.560,96,75,21,90,90,0,0,78.125,641526720.000,2280690430.000,1062267611.853,3550281059.049,12604497000000000000.000,15291352000000000000.000,47894500000,48114500000,6,N
96.030,88.356,26.559,31.292,209,138,71,284,284,0,1,66.029,92927496.000,180605664.000,52316711.703,135690768.545,18411979300000000.000,26099442500000000.000,12823000000,12824000000,3,N
99.863,95.680,47.960,56.519,776,751,25,355,355,0,1,96.778,55972848.000,1681424770.000,65787549.150,2002513772.445,4010060740000000000.000,6652155300000000000.000,42035614198,42035614198,9,N
97.393,98.888,55.895,59.601,722,563,159,745,570,0,1,77.978,130888680.000,463461120.000,197497103.475,718363360.800,516046093000000000.000,626650300000000000.000,73690376280,73690376280,6,N
99.445,99.562,83.947,80.662,9642,6063,3579,1455,717,0,1,62.881,440566272.000,746335550.000,2210490834.247,3047406555.953,9286702000000000000.000,9380194000000000000.000,2671143122371,2671153950626,40,N
99.436,95.848,43.762,49.840,221,187,34,293,293,0,1,84.615,61925940.000,340592672.000,51525686.288,378932314.382,143589699000000000.000,221244898000000000.000,11580151197,11580151197,8,N
92.233,87.574,77.620,62.757,74,61,13,704,208,0,0,82.432,109966272.000,515995584.000,301141209.379,715235405.699,511561701000000000.000,676421410000000000.000,6707942690,6707942690,6,N
99.194,97.709,55.343,68.387,175,126,49,451,111,0,1,72.000,157394608.000,404729088.000,363891361.604,772517295.122,596783030000000000.000,657957310000000000.000,19831726791,19831726791,4,N
97.925,97.368,66.397,71.412,286,248,38,817,156,0,1,86.713,177456128.000,1157911550.000,369006013.543,2149054064.009,4618433200000000000.000,5579726800000000000.000,44000640886,44009140886,5,N
96.653,66.667,77.028,79.342,41,35,6,109,25,0,0,85.366,455714304.000,2658333440.000,1005664203.298,5372669987.880,28865582000000000000.000,33717113000000000000.000,15950000000,15950000000,5,N
96.845,94.360,80.787,90.109,476,376,100,327,327,1,1,78.992,98908976.000,371897728.000,407589738.176,1332837995.033,1776458530000000000.000,1850980270000000000.000,37189781739,37189781739,118,N
88.430,90.667,54.416,62.124,37,22,15,56,56,0,0,59.459,28818182.000,42266668.000,30345938.726,65302849.101,4264461750000000.000,4445323630000000.000,634000000,634000000,14,N
99.469,96.953,45.201,74.906,273,235,38,1729,237,0,1,86.081,94519024.000,584525500.000,97969842.317,984468048.973,969177370000000000.000,1209283710000000000.000,22211966693,22211966693,6,N
99.105,90.000,39.285,67.771,136,126,10,565,62,0,1,92.647,103534072.000,1302704130.000,111326963.900,1806070819.413,3261892010000000000.000,4699900400000000000.000,13027040849,13045290840,7,N
89.342,80.000,39.220,46.019,26,21,5,80,4,0,0,80.769,25000000.000,105000000.000,18585708.795,102317153.987,10468800200000000.000,16868799700000000.000,525000000,525000000,6,N
97.599,94.896,75.877,70.147,77,54,23,75,75,0,0,70.130,2298754560.000,5397076500.000,4217254240.907,9358437853.036,87580370000000000000.000,97179960000000000000.000,124132741356,124132741356,7,N
98.341,99.296,89.254,84.809,1266,978,288,482,107,0,1,77.251,6832251900.000,23201110000.000,32716525095.132,84276689881.665,7102559400000000000000.000,7370497700000000000000.000,6681920693704,6681920693704,21,N
76.785,95.117,36.333,53.736,196,164,32,434,256,0,1,83.673,32031472.000,164161520.000,22784974.490,196242603.865,38511159000000000.000,55969497000000000.000,5253169403,5253169403,2,N
95.125,93.750,54.294,50.983,64,40,24,1893,99,0,0,62.500,1243230210.000,2071958020.000,1710066035.553,2034518315.520,4139264350000000000.000,4826055100000000000.000,49726993667,49729203660,3,N
97.444,98.328,91.058,91.662,4565,2743,1822,1536,584,1,1,60.088,463534208.000,697791940.000,2247680171.653,3351200920.818,11230534000000000000.000,11285467000000000000.000,1271377530067,1271473605445,98,N
99.290,98.691,40.840,65.958,997,915,82,821,512,0,1,91.775,169870256.000,1895498880.000,267587963.207,2966542993.455,8800376200000000000.000,11778174000000000000.000,155430894400,155430894400,10,N
97.988,88.889,42.945,46.660,74,65,9,1898,121,0,0,87.838,67584688.000,488111552.000,51349081.242,453333618.888,205511368000000000.000,382354344000000000.000,4393004688,4393004688,3,N
95.684,90.909,60.030,37.592,44,33,11,30,30,0,0,75.000,192454528.000,577363650.000,227734440.098,387937007.281,150495121000000000.000,298650139000000000.000,6351000000,6351000000,6,N
91.580,94.182,99.050,99.026,5105,3088,2017,456,30,1,1,60.490,3762057980.000,5759619100.000,110933035508.660,148332309052.582,22002110000000000000000.000,22006488000000000000000.000,11617051412602,11617051412602,125,N
92.792,80.000,50.839,51.620,71,66,5,86,86,0,0,92.958,62877012.000,736576380.000,178957107.416,707169937.161,500089327000000000.000,953960130000000000.000,3682881940,4149881940,4,N
95.932,0.000,27.751,0.000,102,101,1,56,56,0,1,99.020,2850470.200,0.000,1425632.159,0.000,0.000,8125180500000.000,0,287897612,6,N
70.716,0.000,24.184,0.000,46,45,1,80,80,0,0,97.826,2466666.800,0.000,1127435.635,0.000,0.000,6084445100000.000,0,111000000,2,N
94.218,87.500,28.868,22.879,54,42,12,59,59,0,0,77.778,125547640.000,439416672.000,65754305.447,219360220.184,48118907000000000.000,146632657000000000.000,5273000000,5273000000,2,N
98.844,93.810,61.901,73.838,305,254,51,701,201,0,1,83.279,356503584.000,1775526270.000,1428034169.627,3457145024.162,11951853000000000000.000,13965473000000000000.000,90551850000,90551943269,33,N
98.895,99.332,95.081,94.665,33331,24204,9127,2394,0,1,1,72.617,987024380.000,2617616900.000,41059498356.952,72394608129.500,5239949400000000000000.000,5243122000000000000000.000,23891422826794,23891507168528,491,N
99.479,50.000,27.871,33.003,194,192,2,159,159,0,1,98.969,18686188.000,1765012220.000,9653901.974,1165012224.000,1357253510000000000.000,4406908030000000000.000,3530024563,3587747422,8,N
64.556,60.510,84.858,84.917,179,92,87,428,112,0,1,51.397,79574856.000,84140088.000,423519374.676,440065448.498,193657430000000000.000,193678750000000000.000,7320195014,7320895014,7,N
99.335,98.378,50.516,25.888,357,271,86,112,112,0,1,75.910,46464288.000,146416528.000,46528204.675,102555848.404,10517700600000000.000,20508157500000000.000,12591821288,12591821288,9,N
97.606,97.569,39.289,35.159,186,138,48,123,123,0,1,74.194,54929716.000,157922912.000,55748815.642,114592286.752,13131393300000000.000,23738992900000000.000,7580300000,7580300000,4,N
95.699,89.947,90.283,80.156,799,758,41,1397,968,0,1,94.869,15377894.000,284302912.000,145325370.661,878665114.408,772052600000000000.000,844372770000000000.000,11656421740,11656421740,21,N
98.245,95.109,72.773,66.219,113,82,31,128,128,0,1,72.566,330723264.000,874816640.000,1181161890.214,1771695421.137,3138904210000000000.000,3434941950000000000.000,27119313261,27119313261,6,N
97.917,0.000,14.932,0.000,49,48,1,10,10,0,0,97.959,15765056.000,0.000,4306974.029,0.000,0.000,248536990000000.000,0,756722741,8,N
39.220,92.503,52.510,87.723,1014,963,51,1706,96,1,1,94.970,8989135.000,169735616.000,27119992.006,711292829.201,505937286000000000.000,531776806000000000.000,8656515697,8656515697,71,N
96.296,0.000,45.568,0.000,37,36,1,28,28,0,0,97.297,73138896.000,106000000.000,59888856.679,0.000,0.000,1079852150000000.000,106000000,2633000000,5,N
99.172,83.333,37.014,48.981,166,160,6,928,42,0,1,96.386,11779043.000,288513440.000,12926304.303,257474905.869,66293323000000000.000,142875248000000000.000,1731080667,1884647613,9,N
98.616,99.070,76.341,75.973,23868,17090,6778,1479,365,1,1,71.602,150161248.000,378607168.000,738498038.668,1263201516.763,1595696620000000000.000,1647843990000000000.000,2566173425917,2566189830348,516,N
98.242,94.737,55.150,68.685,115,96,19,2056,138,0,1,83.478,159946128.000,803885570.000,375694938.059,1190379459.931,1417003310000000000.000,1831661300000000000.000,15273826103,15354828684,3,N
92.510,87.500,3.853,64.356,100,92,8,779,413,0,0,92.000,100240728.000,1152768380.000,16643225.542,1548564505.288,2398051900000000000.000,3505866770000000000.000,9222147516,9222147516,1,N
43.642,0.000,27.969,0.000,143,142,1,51,51,0,1,99.301,1514084.500,0.000,1161203.357,0.000,0.000,2292451900000.000,0,215000000,10,N
99.280,99.042,73.164,73.758,1091,626,465,1245,180,0,1,57.379,444702176.000,598674180.000,963019679.127,1353166480.617,1831060010000000000.000,1854767810000000000.000,278383145695,278383146695,16,N
95.682,91.837,41.981,67.160,236,222,14,757,247,0,1,94.068,172711232.000,2738707970.000,741939355.305,3839764588.574,14743791000000000000.000,21328133000000000000.000,38341911238,38341911238,5,N
93.750,93.333,55.076,52.084,31,16,15,16,16,0,0,51.613,1530187520.000,1632200060.000,1850009389.219,1866449164.367,3483632440000000000.000,3494039320000000000.000,24483000000,24483000000,3,N
98.248,96.076,43.574,47.404,88,59,29,1201,37,0,0,67.045,352237280.000,716620610.000,293485076.011,813488029.500,661762790000000000.000,794538030000000000.000,20782000000,20782001000,5,N
96.759,95.718,80.502,83.841,212,144,68,941,152,0,1,67.925,245089648.000,519013248.000,1035890957.816,1528275124.278,2335624930000000000.000,2410659450000000000.000,35292901751,35292901751,6,N
97.239,98.085,70.998,74.751,2120,1254,866,1475,9,1,1,59.151,120444040.000,174185760.000,347302938.583,502606740.203,252612779000000000.000,255501248000000000.000,150845045686,151037221064,108,N
98.044,98.702,93.852,93.672,14461,9463,4998,2358,36,1,1,65.438,793896000.000,1503102850.000,9359274573.981,17217166516.833,296436850000000000000.000,296917800000000000000.000,7512468300796,7512512562086,365,N
96.612,81.633,34.824,33.095,77,70,7,659,115,0,0,90.909,168718640.000,1687186300.000,171538029.765,1002565184.593,1005136830000000000.000,3310881020000000000.000,11810304098,11810304098,3,N
53.966,0.000,99.432,0.000,1073,1072,1,2972,1,1,1,99.907,6219317.000,0.000,153374966.031,0.000,0.000,38679905000000.000,0,6667004016,715,N
95.407,84.375,55.193,48.008,53,45,8,40,40,0,0,84.906,116999976.000,658124930.000,122542875.106,585903036.808,343282374000000000.000,636098740000000000.000,5265000000,5265000000,12,N
96.811,99.257,91.225,86.863,565,373,192,891,839,0,1,66.018,2235775230.000,4343450600.000,11359195806.767,15898191387.474,252752620000000000000.000,257194730000000000000.000,833942401541,833944401541,8,N
99.302,99.634,86.598,85.005,10532,6627,3905,1508,0,1,1,62.923,497644320.000,844528510.000,3780855617.995,5049461347.558,25497063000000000000.000,25617392000000000000.000,3297883530723,3297887533723,207,N
90.000,89.796,47.485,35.473,34,20,14,865,67,0,0,58.824,3426885630.000,4895551000.000,2965731020.641,3127465451.098,9781039000000000000.000,11938017000000000000.000,68537712320,68537712320,4,N
89.990,89.256,70.680,34.029,283,272,11,100,100,0,1,96.113,8762810.000,113267960.000,61526579.332,77958823.937,6077579000000000.000,16998904000000000.000,1245947609,2383484391,17,N
97.633,86.420,76.417,38.121,79,70,9,915,1,0,0,88.608,6918682.000,53811984.000,16476756.009,36206828.194,1310934480000000.000,3509916530000000.000,484307878,484307878,10,N
99.497,95.486,63.203,71.029,264,240,24,1021,1,0,1,90.909,167880112.000,1678801020.000,750918211.485,2987511763.237,8925226800000000000.000,11208109000000000000.000,40291231745,40291231745,9,N
95.778,91.124,44.079,25.453,43,30,13,34,34,0,0,69.767,59033332.000,136230768.000,48582222.093,81796326.649,6690639900000000.000,12650082100000000.000,1771000000,1771000000,5,N
90.305,75.000,93.333,74.990,42,38,4,1743,86,0,0,90.476,705199420.000,6699391500.000,3481203243.702,11601343090.130,134591166000000000000.000,170521480000000000000.000,26797567071,26797579071,4,N
95.000,83.333,85.871,55.333,26,20,6,1756,0,0,0,76.923,89406928.000,296092192.000,216506460.571,308682630.105,95284966000000000.000,138003767000000000.000,1776553210,1788138664,2,N
98.751,99.189,83.928,83.470,35923,27563,8360,2401,82,1,1,76.728,267021840.000,880352580.000,4496433979.845,8779796452.042,77085950000000000000.000,77460735000000000000.000,7359700903620,7359762245791,1024,N
93.301,92.480,77.561,62.932,452,427,25,1008,181,0,1,94.469,232101872.000,3964292610.000,1114657893.678,4985451000.746,24854722000000000000.000,38783970000000000000.000,99107307890,99107307890,5,N
99.061,96.910,8.944,39.361,265,226,39,1045,1,0,1,85.283,97111584.000,562749310.000,36158226.112,423407928.640,179274237000000000.000,396092776000000000.000,21947223962,21947223962,4,N
94.413,95.404,75.718,60.772,1661,1528,133,1207,899,0,1,91.993,45716144.000,525222304.000,202971744.537,736145870.819,541910695000000000.000,771837030000000000.000,69854578303,69854578303,16,N
90.579,87.603,19.023,50.531,66,55,11,107,47,0,0,83.333,125589840.000,627949120.000,83522820.853,671135648.402,450423082000000000.000,702787900000000000.000,6907439909,6907439909,3,N
61.382,92.829,34.087,55.757,303,246,57,1095,105,0,1,81.188,4872653300.000,21029339100.000,3464901174.526,27508111493.675,756696200000000000000.000,1017734560000000000000.000,1198672130573,1198672130573,7,N
98.742,99.227,88.221,86.513,46720,36179,10541,2472,926,1,1,77.438,372728896.000,1279253120.000,5432468929.794,10403937333.558,108242300000000000000.000,109064590000000000000.000,13484531125303,13484764737340,1096,N
99.881,98.983,69.783,79.128,1000,896,104,1729,778,0,1,89.600,36971480.000,318523584.000,64711847.975,684888927.530,469072860000000000.000,548344281000000000.000,33126454689,33126454689,8,N
91.342,0.000,36.944,0.000,113,112,1,265,7,0,1,99.115,6634330.500,0.000,4310995.782,0.000,0.000,44014343000000.000,0,743045033,1,N
97.513,90.278,63.136,59.074,101,89,12,1308,158,0,1,88.119,628973950.000,4659767800.000,1785800216.680,5202532070.030,27066341000000000000.000,43313640000000000000.000,55917215787,55978686776,4,N
97.332,97.383,69.853,75.888,266,221,45,1537,119,0,1,83.083,511263360.000,2510870270.000,764962700.973,4766209783.131,22716760000000000000.000,26715184000000000000.000,112989176998,112989176999,3,N
98.574,75.000,42.999,33.174,89,85,4,940,55,0,0,95.506,46604052.000,614002050.000,38466112.752,375844262.875,141258906000000000.000,463199441000000000.000,2456008259,3961343926,9,N
96.000,92.188,69.490,71.631,66,50,16,2149,3,0,0,75.758,36132960.000,112915512.000,137483348.808,235551697.690,55484604000000000.000,61380172000000000.000,1806648206,1806648206,8,N
98.841,89.256,60.481,50.832,136,125,11,548,253,0,1,91.912,235806832.000,2679623170.000,885592677.525,3092918561.274,9566146000000000000.000,15538386000000000000.000,29475855039,29475855039,8,N
91.519,91.124,60.375,85.571,52,39,13,579,85,0,0,75.000,4808886300.000,14426044400.000,6975616012.028,37868046742.727,1433989000000000000000.000,1526478800000000000000.000,187538533994,187546533994,3,N
93.861,85.714,83.188,72.018,45,31,14,479,41,0,0,68.889,236739776.000,524209600.000,806230107.740,1138775721.706,1296810060000000000.000,1379449210000000000.000,7338933840,7338933840,6,N
96.750,83.333,34.307,61.206,46,40,6,476,102,0,0,86.957,541375040.000,3609166590.000,335920428.636,4537740176.709,20591086000000000000.000,30002429000000000000.000,21655000000,21655000000,2,N
96.194,94.215,55.868,57.536,56,34,22,1012,39,0,0,60.714,50114624.000,77449864.000,56664453.198,93335227.316,8711465000000000.000,9458681900000000.000,1703897114,1703897114,4,N
98.200,98.649,85.525,84.307,25367,18642,6725,2394,0,1,1,73.489,218066384.000,604475070.000,2126831294.777,3640274862.109,13251261000000000000.000,13400754000000000000.000,4065079757362,4065135246052,860,N
74.537,0.000,24.014,0.000,37,36,1,28,28,0,0,97.297,9388889.000,104000000.000,4894882.789,0.000,0.000,8951262699999999.000,104000000,338000000,5,N
95.968,98.105,49.919,75.373,747,674,73,955,955,0,1,90.228,165892384.000,1531664510.000,645582883.220,4275096257.319,18276450000000000000.000,20141778000000000000.000,111811501433,111811501433,7,N
99.301,97.674,84.922,87.524,415,372,43,2187,218,0,1,89.639,456169632.000,3481212930.000,1132530345.582,8679198241.331,75328490000000000000.000,84479370000000000000.000,149692163665,169695061481,11,N
99.525,97.782,63.576,70.726,295,248,47,882,178,0,1,84.068,227259296.000,1199155460.000,624468103.521,2298609932.364,5283608000000000000.000,6228189100000000000.000,56360298408,56360298408,6,N
90.000,75.000,42.024,20.006,34,30,4,522,27,0,0,88.235,5806666.500,43550000.000,4776744.712,17838371.562,318207517000000.000,1742766600000000.000,174200000,174200000,2,N
97.894,92.308,40.844,70.497,138,125,13,115,115,0,1,90.580,133945816.000,1287940350.000,151609035.846,2209651638.613,4882560600000000000.000,6214263800000000000.000,16743227709,16743227709,4,N
38.751,0.000,10.783,0.000,48,47,1,15,15,0,0,97.917,2191489.200,0.000,570117.490,0.000,0.000,4802624900000.000,0,103000000,5,N
97.695,96.222,59.676,90.603,174,144,30,1086,136,0,1,82.759,582607810.000,2796516100.000,1216062947.778,10373515386.344,107609830000000000000.000,112511220000000000000.000,83895517332,83895517332,5,N
91.106,91.625,46.026,45.886,110,63,47,161,39,0,1,57.273,120507920.000,161531920.000,117354420.232,164626058.563,27101739700000000.000,28784711900000000.000,7592000000,7592000000,27,N
96.846,93.750,84.370,72.910,430,414,16,1139,236,0,1,96.279,31861694.000,824419260.000,78405836.305,1376421356.245,1894535780000000000.000,2522683470000000000.000,13190709468,13190709468,19,N
66.284,77.070,64.996,72.488,352,295,57,4,4,1,1,83.807,3928813.800,20333332.000,18239044.869,43359909.520,1880078720000000.000,2149191300000000.000,1159000000,1159000000,208,N
96.713,77.778,64.228,33.367,40,34,6,30,30,0,0,85.000,84874832.000,377420032.000,156578439.690,267670417.988,71647446000000000.000,157230146000000000.000,2264520292,2885743882,5,N
99.350,98.969,43.836,58.695,342,231,111,273,115,0,1,67.544,393272160.000,818431360.000,506039828.113,1953171401.508,3814878740000000000.000,3995637080000000000.000,90845886608,90845886608,6,N
95.541,95.210,73.262,70.179,107,58,49,20,20,0,1,54.206,190827584.000,225877536.000,314043382.569,334717839.165,112036026000000000.000,113264532000000000.000,11068000000,11068000000,11,N
98.214,50.000,11.970,49.669,58,56,2,28,28,0,0,96.552,5398968.500,151171088.000,1142138.626,150170728.000,22551247600000000.000,43800759000000000.000,302342181,302342181,7,N
95.484,95.455,69.377,64.330,129,107,22,267,89,0,1,82.946,164515568.000,800098110.000,400149550.862,1110746072.967,1233757050000000000.000,1637722290000000000.000,17602160822,17603160822,4,N
91.713,50.000,22.281,35.773,263,261,2,984,271,0,1,99.240,25115056.000,3514400.000,11509633.801,2514400.000,6322207600000.000,472910561000000.000,7028800,6555028800,3,N
83.023,83.406,48.351,52.259,167,87,80,294,294,0,1,52.096,46448260.000,50512484.000,58922267.210,71017602.966,5043501200000000.000,5060018000000000.000,4041000000,4041000000,6,N
83.477,75.000,73.724,16.934,51,47,4,21,21,0,0,92.157,17936170.000,210750000.000,31610936.147,67180261.238,4513187600000000.000,41690363000000000.000,843000000,843000000,15,N
99.618,97.242,81.156,43.770,503,430,73,1759,147,0,1,85.487,139426064.000,786836540.000,290681067.644,808595496.507,653826720000000000.000,1072966940000000000.000,57439063957,59953248207,5,N
97.533,96.953,11.208,47.774,296,258,38,561,97,0,1,87.162,117234752.000,792922300.000,27004347.658,849880533.908,722296880000000000.000,1178850600000000000.000,30131044956,30246571146,2,N
99.915,99.673,69.164,67.640,2347,2032,315,1769,1552,0,1,86.579,148885088.000,960426300.000,372004548.950,1593879901.256,2540454600000000000.000,3199051900000000000.000,302534132784,302534341585,20,N
82.332,90.278,43.350,61.026,53,41,12,1015,114,0,0,77.358,6876610000.000,23495088100.000,8309623452.512,28172996132.742,793717700000000000000.000,1069891400000000000000.000,281941000000,281941000000,4,N
95.619,92.857,43.949,39.847,57,43,14,337,56,0,0,75.439,86198864.000,264753632.000,87562009.093,217682716.383,47385769000000000.000,79267556000000000.000,3706550648,3706550648,5,N
96.022,95.652,50.201,48.355,50,27,23,149,19,0,0,54.000,87932371000.000,103224959000.000,81562701460.244,89615438378.143,8030927500000000000000.000,8264790000000000000000.000,2374174000000,2374174000000,2,N
94.616,88.462,46.452,34.355,111,85,26,58,58,0,1,76.577,36199992.000,118346128.000,31540002.611,111285478.380,12384457700000000.000,19132449400000000.000,3077000000,3077000000,8,N
98.563,94.118,78.855,61.286,97,80,17,1113,65,0,0,82.474,321804608.000,1514374530.000,985046988.888,2157990203.038,4656921600000000000.000,6079144300000000000.000,25744367166,25744367166,7,N
96.197,87.500,30.525,52.892,106,94,12,187,109,0,1,88.679,79212752.000,620499970.000,56324454.805,767335454.149,588803660000000000.000,881795610000000000.000,7446000000,7446000000,4,N
