GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
93.000,90.000,56.714,66.910,30,20,10,1692,59,FALSO,FALSO,66.667,665102780.000,1330205950.000,738969196.241,1863500894.058,3472635680000000000.000,3914997520000000000.000,13302057701,13302057701,2,N
96.173,88.889,35.699,31.312,37,28,9,36,36,FALSO,FALSO,75.676,170249984.000,529666688.000,123890396.549,305025667.727,93040657000000000.000,222221007000000000.000,4767000000,4767000000,3,N
99.291,94.737,46.497,65.967,242,223,19,137,58,FALSO,VERO,92.149,480614304.000,5640895000.000,663960963.656,7771704080.271,60399380000000000000.000,87027870000000000000.000,107177000000,107177000000,18,N
99.045,97.436,32.578,37.136,501,462,39,62,62,FALSO,VERO,92.216,95504360.000,1131358850.000,60041860.148,823114931.315,677518240000000000.000,1750512810000000000.000,44123000000,44123000000,20,N
91.778,83.333,87.939,76.812,36,30,6,60,60,FALSO,FALSO,83.333,62866664.000,314333312.000,289233204.175,616019119.472,379479568000000000.000,442715058000000000.000,1886000000,1886000000,2,N
96.314,96.314,61.267,61.267,58,29,29,73,21,FALSO,FALSO,50.000,368536000.000,368536000.000,482934933.026,482934933.026,233226156000000000.000,233226156000000000.000,10687545452,10687545452,3,N
99.364,80.000,88.414,36.656,168,163,5,1686,14,FALSO,VERO,97.024,4530506.500,126089872.000,17618732.683,95843945.900,9186061000000000.000,23962739200000000.000,630449308,738472844,3,N
95.495,0.000,53.096,0.000,468,467,1,201,201,FALSO,VERO,99.786,13857378.000,0.000,15492152.084,0.000,0.000,192026931000000.000,0,6471405950,21,N
70.889,89.256,90.130,73.210,41,30,11,6,6,FALSO,FALSO,73.171,4178100220.000,11394817000.000,12561435774.250,18658784634.490,348150240000000000000.000,400231270000000000000.000,125343000000,125343000000,25,N
96.120,92.308,26.861,57.479,122,109,13,1085,124,FALSO,VERO,89.344,91989896.000,771299970.000,81277142.191,1125428275.196,1266588880000000000.000,1728050890000000000.000,10026900097,10026900097,2,N
61.778,66.667,31.412,39.987,33,30,3,1253,92,FALSO,FALSO,90.909,67323992.000,668295870.000,42350507.474,497514139.458,247520322000000000.000,608687440000000000.000,2004887557,2019719647,2,N
96.296,0.000,21.130,0.000,28,27,1,1137,1,FALSO,FALSO,96.429,14309486.000,2000000.000,5704938.798,0.000,0.000,151523443000000.000,2000000,386356134,2,N
86.139,0.000,40.258,0.000,42,41,1,1134,33,FALSO,FALSO,97.619,4341463.500,0.000,3159266.291,0.000,0.000,18848304600000.000,0,178000001,4,N
92.913,94.646,88.167,79.946,124,81,43,180,180,FALSO,VERO,65.323,311806688.000,587356800.000,1001451136.577,1314705054.388,1728449460000000000.000,1804377330000000000.000,25256341974,25256341974,7,N
92.855,96.931,89.726,83.047,353,258,95,1861,14,FALSO,VERO,73.088,328891136.000,893199810.000,1336273272.747,2308852510.004,5330799600000000000.000,5649244000000000000.000,84853962164,84853962164,9,N
94.460,50.000,97.206,49.563,40,38,2,2152,1,FALSO,FALSO,95.000,1323952.200,25109616.000,8002323.341,24890384.000,619531250000000.000,1185288970000000.000,50219232,50310186,7,N
67.183,69.945,22.795,25.338,270,133,137,1253,2,FALSO,VERO,49.259,17293232.000,16788320.000,9762427.557,10086075.287,101728960000000.000,101983780000000.000,2300000000,2300000000,5,N
99.169,98.362,48.399,60.871,254,191,63,841,189,FALSO,VERO,75.197,190392672.000,577222340.000,343223943.429,873527810.013,763050830000000000.000,912688040000000000.000,36365000000,36365000100,4,N
96.910,96.713,48.159,45.621,76,39,37,28,28,FALSO,FALSO,51.316,59230764.000,62432428.000,56886959.531,56821455.426,3228678580000000.000,3238927720000000.000,2310000000,2310000000,5,N
95.062,86.391,66.302,72.843,49,36,13,239,119,FALSO,FALSO,73.469,478642848.000,1325472640.000,628757772.103,2537998178.846,6441435000000000000.000,7158555700000000000.000,17231143928,17231143928,2,N
82.610,77.778,72.768,62.723,63,57,6,153,85,FALSO,FALSO,90.476,50192968.000,476833376.000,208357684.343,606532873.724,367882125000000000.000,549904111000000000.000,2861000000,2861000000,5,N
99.057,88.889,33.325,72.802,115,106,9,1792,44,FALSO,VERO,92.174,6269906.000,73845552.000,3913568.843,128806949.272,16591230000000000.000,21157696100000000.000,664609988,664609988,8,N
87.197,88.889,62.039,65.212,26,17,9,2113,1,FALSO,FALSO,65.385,2345867010.000,3308860160.000,2923135462.866,4538075519.340,20594128000000000000.000,21521484000000000000.000,29779741551,39879741551,5,N
92.734,92.188,40.883,38.100,33,17,16,68,68,FALSO,FALSO,51.515,48411764.000,51437500.000,35689937.325,34985655.543,1223996150000000.000,1233151150000000.000,823000000,823000000,2,N
94.017,93.906,56.968,56.180,77,39,38,101,41,FALSO,FALSO,50.649,56384616.000,57868424.000,64290055.697,64547891.332,4166429660000000.000,4168631910000000.000,2199000000,2199000000,4,N
75.510,75.510,24.416,24.416,28,14,14,251,14,FALSO,FALSO,50.000,136597856.000,136597856.000,126971323.587,126971323.587,16121717000000000.000,16121717000000000.000,1912370000,1912370000,1,N
97.918,92.857,62.243,61.983,84,70,14,309,131,FALSO,FALSO,83.333,360585152.000,1802925820.000,1030618748.307,2441612827.076,5961472900000000000.000,8041819800000000000.000,25240961400,25240961400,3,N
77.627,50.000,10.942,7.143,33,31,2,1556,40,FALSO,FALSO,93.939,47774512.000,10500000.000,13826650.246,1500000.000,2250000040000.000,1391639330000000.000,21000000,1481010000,2,N
98.413,0.000,30.952,0.000,64,63,1,32,32,FALSO,FALSO,98.438,3179474.500,0.000,1963131.565,0.000,0.000,10109058000000.000,0,200306901,9,N
96.713,94.331,47.446,34.704,55,34,21,684,50,FALSO,FALSO,61.818,1565853060.000,2064714370.000,1688688606.170,1504835401.262,2264529680000000000.000,2513392050000000000.000,43359000000,53239000000,1,N
98.814,96.914,84.258,84.033,131,95,36,862,13,FALSO,VERO,72.519,64130976.000,169234512.000,325045869.931,514660904.542,264875804000000000.000,275922598000000000.000,6092442974,6092442974,5,N
97.876,92.857,27.947,75.763,63,49,14,522,114,FALSO,FALSO,77.778,1209040900.000,4231642880.000,614254846.229,7767276072.855,60330577000000000000.000,69466696000000000000.000,59243000000,59243000000,2,N
91.115,92.308,80.082,71.569,156,143,13,962,102,FALSO,VERO,91.667,96745496.000,1063644220.000,507001682.466,1696558798.673,2878311710000000000.000,3813205010000000000.000,13827376061,13834606061,22,N
95.139,83.333,37.210,77.622,54,48,6,1297,239,FALSO,FALSO,88.889,98441256.000,787242300.000,67448707.327,1577993815.856,2490064260000000000.000,2964511220000000000.000,4723454766,4725182120,2,N
60.160,72.640,34.263,40.421,50,25,25,99,99,FALSO,FALSO,50.000,18240000.000,18240000.000,18610276.731,19140073.145,366342356000000.000,366342356000000.000,456000000,456000000,3,N
97.874,94.444,37.226,51.362,72,54,18,1118,106,FALSO,FALSO,75.000,233253040.000,699759230.000,171629132.759,683079524.835,466597585000000000.000,684225740000000000.000,12595667037,12595667037,2,N
82.653,81.944,81.335,78.475,26,14,12,591,92,FALSO,FALSO,53.846,1137548540.000,1327139970.000,2898662965.250,3090796579.670,9553024000000000000.000,9588968000000000000.000,15925680000,15925680000,13,N
93.113,50.000,70.592,50.000,35,33,2,873,42,FALSO,FALSO,94.286,1176292.800,509457.500,1986361.493,509457.500,259546939000.000,704216170000.000,1018915,38817662,7,N
88.462,88.000,2.972,49.616,62,52,10,665,229,FALSO,FALSO,83.871,104470320.000,543245890.000,7987434.006,554770583.385,307770381000000000.000,500294386000000000.000,5432458803,5432458803,2,N
97.085,94.737,14.025,35.959,60,41,19,30,30,FALSO,FALSO,68.333,400707296.000,864684220.000,119215575.162,572976149.340,328301665000000000.000,543576284000000000.000,16429000000,16429000000,5,N
94.421,92.444,87.452,76.713,59,44,15,1019,35,FALSO,FALSO,74.576,133060472.000,390310720.000,338123849.223,677897298.706,459544767000000000.000,525722483000000000.000,5854660968,5854661068,3,N
95.252,72.000,52.820,25.176,42,37,5,2144,3,FALSO,FALSO,88.095,87419112.000,629037500.000,109285562.249,298916920.751,89351323000000000.000,382701790000000000.000,3145187523,3234506571,2,N
94.970,91.667,59.908,36.577,38,26,12,97,4,FALSO,FALSO,68.421,576461630.000,1249000060.000,788928546.836,863866143.804,746264720000000000.000,1198572540000000000.000,14988000000,14988000000,2,N
82.403,88.889,63.771,78.065,235,223,12,131,59,FALSO,VERO,94.894,44345464.000,817000000.000,55277303.781,1530281067.036,2341760210000000000.000,2938755160000000000.000,9804000000,9889000000,18,N
98.724,90.000,77.276,54.174,94,84,10,1935,29,FALSO,FALSO,89.362,9690752.000,31775446.000,24013766.019,35570478.194,1265258980000000.000,1752992510000000.000,317754426,814022982,2,N
95.238,88.889,44.645,59.248,30,21,9,41,41,FALSO,FALSO,70.000,339190528.000,791444480.000,317322671.747,1107282473.503,1226074490000000000.000,1430608110000000000.000,7123000000,7123000000,3,N
93.762,86.420,39.715,34.624,32,23,9,24,24,FALSO,FALSO,71.875,61391304.000,156888896.000,44827921.356,130133644.505,16934766100000000.000,26054553700000000.000,1412000000,1412000000,10,N
99.250,97.868,59.078,66.508,403,298,105,1757,959,FALSO,VERO,73.945,332810400.000,944547520.000,474340664.251,1361059948.419,1852483990000000000.000,2226706480000000000.000,99177496107,99177496107,8,N
84.765,87.603,26.663,35.165,30,19,11,131,90,FALSO,FALSO,63.333,55105264.000,95181816.000,28125460.907,63171941.674,3990694360000000.000,5596824000000000.000,1047000000,1047000000,1,N
95.977,92.188,11.568,62.073,69,53,16,628,104,FALSO,FALSO,76.812,105830208.000,350562528.000,27179165.057,691034357.295,477528448000000000.000,537422420000000000.000,5609000000,5609000000,5,N
7.034,53.671,3.812,32.834,9823,6085,3738,222,222,VERO,VERO,61.946,5187873800.000,8445388300.000,3675340230.041,11320813888.666,128157950000000000000.000,138772900000000000000.000,31569882000000,31569882000000,62,N
96.296,66.667,29.502,33.074,39,36,3,41,41,FALSO,FALSO,92.308,146416656.000,1756999810.000,92122617.935,1098657643.995,1207048680000000000.000,3801027370000000000.000,5271000000,5271000000,7,N
97.743,77.778,30.128,50.794,54,48,6,136,136,FALSO,FALSO,88.889,82837512.000,662700030.000,46154925.777,629696921.796,396518218000000000.000,732758800000000000.000,3976200242,3976200242,4,N
81.633,87.500,50.170,31.027,29,21,8,92,5,FALSO,FALSO,72.414,10666667.000,28000000.000,12033023.176,15652475.842,245000001000000.000,545444438000000.000,224000000,224000000,3,N
18.816,0.000,20.179,0.000,71,70,1,2,2,VERO,FALSO,98.592,116028504.000,1000000.000,114031197.458,0.000,0.000,13231556200000000.000,1000000,8122000000,68,N
93.333,93.333,24.871,24.871,30,15,15,20,20,FALSO,FALSO,50.000,151933344.000,151933344.000,70849574.609,70849574.609,5019662500000000.000,5019662500000000.000,2279000000,2279000000,2,N
97.872,87.500,23.026,34.160,55,47,8,72,72,FALSO,FALSO,85.455,400234112.000,2351375100.000,167153670.254,1447883513.543,2096366940000000000.000,5903317500000000000.000,18811000000,18811000000,2,N
95.833,85.714,30.163,68.966,31,24,7,802,125,FALSO,FALSO,77.419,256053696.000,877898370.000,208437120.473,1518196087.961,2304919420000000000.000,2691609690000000000.000,6145288979,6145288979,2,N
95.401,96.605,70.568,49.859,141,105,36,472,246,FALSO,VERO,74.468,99529832.000,290295232.000,145048767.690,319456503.360,102052477000000000.000,138443864000000000.000,10450626309,10450626309,17,N
91.000,91.000,47.377,47.377,40,20,20,195,0,FALSO,FALSO,50.000,354399968.000,354399968.000,318733173.467,318733173.467,101590837000000000.000,101590837000000000.000,7088000000,7088000000,2,N
95.041,93.750,47.331,39.421,38,22,16,169,17,FALSO,FALSO,57.895,1873772670.000,2576437500.000,1655688371.206,1904998953.926,3629020870000000000.000,4122759040000000000.000,41223000000,41223000000,3,N
96.908,96.490,50.730,49.276,120,79,41,667,123,FALSO,VERO,65.833,80229320.000,154588192.000,115516461.756,163852077.446,26847503400000000.000,32376739100000000.000,6338115514,6338115514,7,N
93.873,75.000,34.182,58.910,45,41,4,48,48,FALSO,FALSO,91.111,36682932.000,375999968.000,23346216.097,443424699.411,196625458000000000.000,311761540000000000.000,1504000000,1504000000,10,N
96.667,87.500,8.762,32.316,38,30,8,509,72,FALSO,FALSO,78.947,125392040.000,470220128.000,23760418.310,270097979.388,72952914000000000.000,191859316000000000.000,3761761024,3761761024,2,N
91.401,85.714,6.495,62.894,50,43,7,729,44,FALSO,FALSO,86.000,101325584.000,622428610.000,17079459.893,891719845.619,795164270000000000.000,1066712710000000000.000,4357000000,4357000000,2,N
83.500,77.551,27.400,60.952,27,20,7,170,80,FALSO,FALSO,74.074,7500000.000,21428572.000,3694590.640,28464801.035,810244910000000.000,1004249990000000.000,150000000,150000000,4,N
94.857,83.333,24.507,43.240,41,35,6,665,68,FALSO,FALSO,85.366,118305320.000,690114370.000,57479369.800,638427770.451,407590026000000000.000,734555540000000000.000,4140686227,4140686227,3,N
0.000,0.000,0.000,0.000,30,15,15,179,81,FALSO,FALSO,50.000,5000000500.000,5000000500.000,512.000,512.000,262144.000,262144.000,75000000000,75000000000,5,N
95.339,97.250,18.547,59.082,295,255,40,1830,434,FALSO,VERO,86.441,128675544.000,820307520.000,46676259.249,1266084130.484,1602969070000000000.000,2081323830000000000.000,32812300000,32812300000,3,N
63.051,86.391,59.291,66.470,86,73,13,1284,112,FALSO,FALSO,84.884,3095904.000,16076923.000,9514460.931,26069321.077,679609450000000.000,848116390000000.000,209000000,226001000,10,N
89.981,90.000,71.212,62.230,33,23,10,1001,70,FALSO,FALSO,69.697,192269408.000,438319616.000,464539887.680,634107521.421,402092364000000000.000,462633055000000000.000,4383196226,4422196226,1,N
91.067,96.953,65.928,69.497,552,514,38,831,1,FALSO,VERO,93.116,84908.016,1148492.600,258319.778,1719337.383,2956120820000.000,4087333260000.000,43642720,43642720,33,N
93.802,94.331,60.887,59.770,43,22,21,47,47,FALSO,FALSO,51.163,51672920.000,54133536.000,69175120.169,69951380.061,4893195600000000.000,4899250400000000.000,1136804246,1136804246,3,N
93.945,50.000,23.896,39.459,34,32,2,72,72,FALSO,FALSO,94.118,91312496.000,1461000060.000,41986186.344,1153000064.000,1329409200000000000.000,3205453530000000000.000,2922000000,2922000000,5,N
97.068,95.041,38.230,42.853,58,36,22,872,65,FALSO,FALSO,62.069,883332860.000,1445453700.000,724953845.275,1244981732.472,1549979620000000000.000,1865959190000000000.000,31799980779,31799980779,2,N
90.741,90.741,43.655,43.655,36,18,18,72,72,FALSO,FALSO,50.000,578055490.000,578055490.000,484405083.232,484405083.232,234648288000000000.000,234648288000000000.000,10405000000,10405000000,2,N
99.497,93.333,74.482,71.912,214,199,15,2132,1,FALSO,VERO,92.991,1607290.800,21143104.000,4362442.256,36929958.466,1363821900000000.000,1745469880000000.000,317146555,319850828,4,N
94.222,93.802,61.426,55.399,52,30,22,134,134,FALSO,FALSO,57.692,6442999800.000,8785909800.000,8243123709.810,9430009613.552,88925090000000000000.000,94414320000000000000.000,193290000000,193290000000,3,N
98.457,66.667,91.206,61.069,75,72,3,2157,1,FALSO,FALSO,96.000,76059.555,1825381.400,584369.459,2280724.879,5201706100000.000,8261833100000.000,5476144,5476288,3,N
92.361,92.361,35.239,35.239,48,24,24,233,8,FALSO,FALSO,50.000,461249120.000,461249120.000,307648015.767,307648015.767,94647310000000000.000,94647310000000000.000,11069980000,11069980000,2,N
99.543,96.886,53.184,78.187,627,593,34,487,179,FALSO,VERO,94.577,152759088.000,2664298240.000,480291602.483,5437017230.813,29561155000000000000.000,35868985000000000000.000,90586142381,90586142381,21,N
92.500,83.333,62.724,38.117,26,20,6,29,29,FALSO,FALSO,76.923,54700000.000,182333328.000,69218566.873,129006029.144,16642554800000000.000,32932823500000000.000,1094000000,1094000000,5,N
98.820,96.914,41.130,83.684,337,301,36,607,419,FALSO,VERO,89.318,2277968130.000,19046336500.000,2439174911.212,55647896212.021,3096689200000000000000.000,3377866000000000000000.000,685668128836,685668128836,3,N
66.444,89.063,35.260,66.870,117,101,16,2182,643,FALSO,VERO,86.325,21850378.000,77055696.000,17678421.989,107969737.115,11657465700000000.000,14705091800000000.000,1232891240,2206891240,2,N
91.556,97.085,83.105,67.878,56,15,41,1964,29,FALSO,FALSO,26.786,23380570100.000,4499154400.000,53208152515.513,7659994581.608,58675517000000000000.000,415183300000000000000.000,184465336722,350708548407,1,N
97.286,86.420,29.794,57.146,70,61,9,1228,57,FALSO,FALSO,87.143,54310500.000,363403616.000,31362681.455,394390663.827,155543993000000000.000,251082551000000000.000,3270632594,3312939923,2,N
98.063,80.000,46.353,40.481,93,88,5,101,101,FALSO,FALSO,94.624,66261364.000,1114200060.000,63225516.280,849046126.249,720879270000000000.000,1819054850000000000.000,5571000000,5831000000,3,N
94.097,94.097,49.155,49.155,48,24,24,117,38,FALSO,FALSO,50.000,212945840.000,212945840.000,318390382.394,318390382.394,101372429000000000.000,101372429000000000.000,5110700000,5110700000,2,N
95.778,90.909,34.975,60.903,41,30,11,308,100,FALSO,FALSO,73.171,119833328.000,326818176.000,74550244.057,407264671.187,165864507000000000.000,208707236000000000.000,3595000000,3595000000,3,N
96.679,96.395,56.603,62.188,118,73,45,175,51,FALSO,VERO,61.864,29860780.000,48440808.000,39096371.518,100506560.327,10101566600000000.000,10446784200000000.000,2179836801,2179836801,6,N
98.668,98.731,40.459,65.451,850,748,102,407,260,FALSO,VERO,88.000,81425224.000,597117820.000,70645750.365,949512106.906,901573350000000000.000,1167512020000000000.000,60906000000,60906000000,17,N
88.197,85.714,48.939,49.830,122,115,7,719,95,FALSO,VERO,94.262,26739146.000,439285728.000,57467131.677,406881043.044,165552177000000000.000,335746802000000000.000,3075000000,3075000000,4,N
48.457,0.000,44.219,0.000,37,36,1,768,1,FALSO,FALSO,97.297,2055555.500,0.000,2866903.454,0.000,0.000,4225308300000.000,0,74000000,2,N
97.815,90.000,46.327,67.670,67,57,10,1270,51,FALSO,FALSO,85.075,267292096.000,1517701380.000,226273813.438,2859526070.253,8176890400000000000.000,9740413000000000000.000,15177015128,15235649258,4,N
98.483,92.308,53.364,47.110,116,103,13,114,114,FALSO,VERO,88.793,145618848.000,1153749250.000,161439250.897,1090643690.917,1189503770000000000.000,2205830470000000000.000,14998740324,14998740324,12,N
93.937,89.751,47.663,26.033,56,37,19,685,27,FALSO,FALSO,66.071,51702708.000,98000008.000,45984642.258,50368118.571,2536946990000000.000,4680387500000000.000,1862000000,1913000000,3,N
96.173,94.444,87.219,80.561,46,28,18,2039,21,FALSO,FALSO,60.870,629427780.000,975254780.000,1714593803.111,2058631055.255,4237962020000000000.000,4357557550000000000.000,17554586415,17623975669,2,N
98.362,0.000,23.823,0.000,64,63,1,21,21,FALSO,FALSO,98.438,1960254.000,0.000,982385.140,0.000,0.000,3842595620000.000,0,123495995,9,N
97.542,98.560,33.623,50.176,356,281,75,596,1,FALSO,VERO,78.933,175170608.000,656306430.000,129216333.698,745750267.295,556143461000000000.000,787635020000000000.000,49222989464,49222989464,2,N
96.441,96.788,24.317,24.575,125,77,48,61,61,FALSO,VERO,61.600,93246760.000,148437504.000,46459354.490,71500555.432,5112329600000000.000,8158350499999999.000,7125000000,7180000000,4,N
77.778,74.380,63.014,58.981,29,18,11,24,24,FALSO,FALSO,62.069,32111112.000,45090908.000,42329250.313,52702344.481,2777537100000000.000,2946012290000000.000,496000000,578000000,4,N
96.962,96.962,52.105,52.105,96,48,48,266,21,FALSO,FALSO,50.000,441270784.000,441270752.000,438578610.380,438578602.456,192351176000000000.000,192351176000000000.000,21181000000,21181000000,4,N
96.153,92.041,56.145,44.049,74,57,17,1204,72,FALSO,FALSO,77.027,83651296.000,280477824.000,138246504.508,264708085.123,70070364000000000.000,108811047000000000.000,4768123031,4768124031,3,N
95.625,66.667,46.413,14.187,43,40,3,52,52,FALSO,FALSO,93.023,40950008.000,499666688.000,41418563.731,130231417.954,16960221300000000.000,227381186000000000.000,1499000000,1638000000,2,N
98.422,90.909,31.123,48.865,100,89,11,528,21,FALSO,FALSO,89.000,551067390.000,4458636300.000,728912316.405,4391951162.974,19289234000000000000.000,34558334000000000000.000,49045000000,49045000000,11,N
99.300,95.918,49.512,67.962,590,562,28,153,0,FALSO,VERO,95.254,127693968.000,2562999810.000,162760571.121,3799121865.388,14433328000000000000.000,20364044000000000000.000,71764000000,71764000000,21,N
94.118,91.667,55.221,44.607,29,17,12,47,7,FALSO,FALSO,58.621,162705888.000,230500016.000,197000084.891,210233396.579,44198083000000000.000,48794123000000000.000,2766000000,2766000000,3,N
86.145,89.256,79.329,74.802,49,27,22,654,62,FALSO,FALSO,55.102,9415628800.000,11555545100.000,18555832167.863,19953716811.485,398150820000000000000.000,402730100000000000000.000,254222000000,254222000000,10,N
96.889,50.000,18.610,24.340,47,45,2,97,97,FALSO,FALSO,95.745,450183360.000,5853499900.000,176268893.334,2849499776.000,8119649300000000000.000,37315480000000000000.000,11707000000,20258249465,2,N
99.651,66.667,38.611,24.827,292,289,3,1578,157,FALSO,VERO,98.973,10230220.000,147142320.000,7283790.946,75005323.553,5625798899999999.000,24370720300000000.000,441426939,2956533583,9,N
38.062,71.605,1.695,20.873,26,17,9,1841,48,FALSO,FALSO,65.385,20411764.000,27444444.000,973702.668,13166549.460,173358000000000.000,222816595000000.000,247000000,347000000,2,N
93.750,92.857,34.738,36.259,30,16,14,29,29,FALSO,FALSO,53.333,5976062.000,6829785.500,4076668.124,4606992.714,21224382000000.000,21953224100000.000,95616991,95616991,4,N
71.655,74.000,47.198,45.531,41,21,20,7,7,FALSO,FALSO,51.220,5380952.500,5650000.000,4884145.344,4871088.174,23727498600000.000,23799886000000.000,113000000,113000000,7,N
98.342,98.955,85.109,77.679,536,404,132,1536,744,FALSO,VERO,75.373,935160260.000,2862093060.000,2932846073.327,5123964242.129,26255014000000000000.000,29968082000000000000.000,377796255258,377804296712,6,N
94.737,90.909,42.539,25.524,30,19,11,65,8,FALSO,FALSO,63.333,258331856.000,446209568.000,209306497.181,201598327.381,40641884000000000.000,75939935000000000.000,4908305577,4908305577,2,N
91.132,92.969,55.067,44.719,109,93,16,815,16,FALSO,VERO,85.321,9280167.000,53940968.000,11144811.645,42701592.884,1823426080000000.000,3818013330000000.000,863055556,863055556,7,N
96.911,96.960,12.792,19.796,209,109,100,51,51,FALSO,VERO,52.153,120064224.000,130870008.000,45116012.583,82361841.110,6783469699999999.000,6900235400000000.000,13087000000,13087000000,5,N
99.139,95.455,61.867,77.292,142,120,22,375,38,FALSO,VERO,84.507,1152327040.000,6285420500.000,1542961140.461,11376570775.275,129426380000000000000.000,155774990000000000000.000,138279247088,138279247088,11,N
87.006,91.736,69.862,86.462,134,112,22,1365,60,FALSO,VERO,83.582,74084936.000,377159456.000,276115393.066,1064867821.439,1133943520000000000.000,1225797690000000000.000,8297507375,8297507375,4,N
92.857,92.857,54.808,54.808,28,14,14,3,3,FALSO,FALSO,50.000,10610357200.000,10610357200.000,10676511741.012,10676511741.012,113987920000000000000.000,113987920000000000000.000,148545000000,148545000000,8,N
74.745,92.969,15.203,67.664,208,192,16,1086,783,FALSO,VERO,92.308,103256800.000,1239082110.000,85014707.912,1869433673.354,3494782320000000000.000,4784881600000000000.000,19825314706,19825314706,2,N
99.375,93.710,54.230,36.565,259,193,66,64,64,FALSO,VERO,74.517,1166238460.000,3410363140.000,1269693725.893,4753106350.526,22592035000000000000.000,27628132000000000000.000,225084000000,225084000000,18,N
79.029,66.667,13.630,63.538,47,44,3,110,110,FALSO,FALSO,93.617,2736363520.000,40133333000.000,810148950.265,53824660950.242,2897094100000000000000.000,4295627000000000000000.000,120400000000,120400000000,2,N
88.660,94.628,20.333,39.097,119,97,22,109,109,FALSO,VERO,81.513,25579770.000,112783560.000,12197779.190,89223314.133,7960800800000000.000,15565300800000000.000,2481238551,2481238551,4,N
96.281,80.000,23.933,73.670,85,80,5,2187,98,FALSO,FALSO,94.118,138887488.000,2172400130.000,96259674.027,3939344100.249,15518431000000000000.000,19653608000000000000.000,10862000000,11111000000,4,N
99.581,99.139,78.977,66.921,963,831,132,327,327,FALSO,VERO,86.293,265976816.000,1674444800.000,784886540.743,2373379660.135,5632932800000000000.000,7616715100000000000.000,221026779155,221026779155,32,N
93.708,92.444,25.959,41.411,62,47,15,1701,178,FALSO,FALSO,75.806,367957504.000,1152933380.000,194121365.574,858427504.989,736897780000000000.000,1353084850000000000.000,17294000000,17294000000,2,N
60.900,79.012,79.275,80.396,26,17,9,4,4,FALSO,FALSO,65.385,1497352960.000,2828333310.000,4643047416.089,6156377838.577,37900990000000000000.000,39672500000000000000.000,25455000000,25455000000,16,N
92.025,92.969,23.807,57.211,89,73,16,1638,105,FALSO,FALSO,82.022,118465760.000,540500030.000,54076830.729,636535469.569,405177422000000000.000,583290230000000000.000,8648000000,8648000000,8,N
26.770,48.616,26.072,33.506,75,41,34,371,3,FALSO,FALSO,54.667,1394498.900,1681601.600,1302831.395,1466331.875,2150129990000.000,2232555670000.000,57174456,57174456,2,N
68.689,80.000,37.221,32.979,88,83,5,38,38,FALSO,FALSO,94.318,2265060.200,37600000.000,1756806.656,24311314.238,591039980000000.000,1839597840000000.000,188000000,188000000,11,N
80.911,50.000,47.689,49.617,149,147,2,1348,570,FALSO,VERO,98.658,146646496.000,10776927200.000,152806961.036,10694430208.000,114370840000000000000.000,227373700000000000000.000,21553853703,21557045656,4,N
97.555,97.564,11.665,12.048,341,171,170,33,33,FALSO,VERO,50.147,127801168.000,128552976.000,30911611.377,32124942.072,1032012260000000.000,1032577520000000.000,21854000000,21854000000,9,N
95.216,66.667,22.615,64.472,39,36,3,49,49,FALSO,FALSO,92.308,97888872.000,1174666620.000,44370772.273,1582603260.393,2504633060000000000.000,3664083190000000000.000,3524000000,3524000000,4,N
89.714,89.796,16.914,24.463,84,70,14,197,106,FALSO,FALSO,83.333,102800016.000,512857120.000,37276035.963,258943700.611,67051840000000000.000,235198680000000000.000,7180000000,7196000000,3,N
35.000,36.011,40.789,42.382,39,20,19,41,7,FALSO,FALSO,51.282,1900000.000,2000000.000,2118962.010,2247805.948,5052631100000.000,5062632400000.000,38000000,38000000,7,N
94.128,96.235,80.933,77.062,653,366,287,87,87,FALSO,VERO,56.049,112090160.000,142944240.000,243386015.242,267162822.503,71375974000000000.000,72327945000000000.000,41025000000,41025000000,20,N
96.745,95.748,25.274,46.917,79,52,27,123,123,FALSO,FALSO,65.823,302115392.000,581851900.000,144715723.170,636379096.016,404978342000000000.000,483230894000000000.000,15710000000,15710000000,1,N
97.142,93.333,17.132,44.686,133,118,15,659,75,FALSO,VERO,88.722,112597728.000,885768900.000,66661591.344,747848928.126,559277997000000000.000,1157071610000000000.000,13286533312,13286533312,6,N
94.000,0.000,37.516,0.000,31,30,1,10,10,FALSO,FALSO,96.774,37133332.000,0.000,24940907.940,0.000,0.000,1378884350000000.000,0,1114000000,15,N
90.496,75.000,16.513,33.764,26,22,4,32,32,FALSO,FALSO,84.615,85318176.000,469249984.000,26511380.684,294476123.820,86716189000000000.000,234119801000000000.000,1877000000,1877000000,4,N
56.250,56.250,26.343,26.343,32,16,16,52,52,FALSO,FALSO,50.000,33437500.000,33437500.000,18089944.548,18089944.548,327246074000000.000,327246074000000.000,535000000,535000000,2,N
94.080,94.080,60.588,60.588,50,25,25,17,17,FALSO,FALSO,50.000,22323998.000,22323998.000,38074130.162,38074130.162,1449639640000000.000,1449639640000000.000,558100000,558100000,3,N
