Address,GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransaction,inNumTransaction,outNumTransaction,paying,paid,numberAddressesPaidAfterTheyPaid,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendBTC,totalIncomeBTC,totalSendUSD,totalIncomeUSD,maxNumTransRec,maxDiffDay,minResponsiveness,avgResponsiveness,maxResponsiveness,rangoCluster,type
172mEMAPYc6KVtjY2d8ahgNrCENfF7k2HR 72.69484 95.15573 43.394188 51.93121 116 82 34 54 36 9 15 11 false true 70.68965 1.710183E7 4.1245592E7 2.4836372746243823E7 4.491582627477801E7 2.01743164E15 2.60035278E15 1402350000 1402350000 146.14259339076168 135.8137946852753 36 304000000 0 8685 83026 24 N 
1JQ5ikoYjpwYbYLKHzjtdFbCK6YurNfR86 97.280846 73.46939 9.901546 79.150154 749 742 7 175 8 0 1564 1563 false true 99.06542 1178444.9 7.9591368E7 324908.26829320524 1.7381374722604245E8 3.0211223E16 3.6359806E16 557139631 874406131 39.20145288204364 55.851900277457275 8 503918308 4222 28249 143969 8 N 
18deUXdLF9DC9Zxsxt1Wen377xKXCVy4if 97.52489 99.719826 59.526096 66.843376 3039 2519 520 1077 313 3 2331 2264 false true 82.88911 3.0288704E8 1.44225139E9 6.576391457331946E8 2.485181766799558E9 6.1761311E18 7.4742799E18 749970951517 762970961521 973671.1986375204 674584.4044039405 14 29030665162 0 53902 7478785 356 N 
1C3aCkgu3rB77pB3bJX3rGGp1uzkftwPy 97.663864 87.60329 37.801636 54.73865 136 125 11 32 9 0 724 723 false true 91.911766 2.48719104E8 2.8263529E9 5.569701022308761E8 2.9997519312916417E9 8.998512E18 1.5642708E19 31089883709 31089883709 33764.97350868089 12809.102400971196 2 10346776644 5232 4044099 11887102 11 N 
1B1ZGS4kAVQuwvbVKNvGDddYFwrQxu7Pt4 95.64897 97.622475 76.236465 75.07346 541 314 227 196 301 6 409 287 false true 58.040665 5.4842432E8 7.5861331E8 1.5008322996744452E9 1.793156154779152E9 3.21540823E18 3.25958798E18 172205188046 172205188046 13944.180319579937 12932.757525057386 10 20080149370 0 63586 3183458 52 N 
12ggS6Xd5pMSPErz32tThPsB83uSBWqT4S 86.64351 93.2703 88.77599 85.68208 684 526 158 517 202 73 25 19 true true 76.90058 3.3614136E7 1.11905064E8 1.4668453087234548E8 3.262635819419128E8 1.06448024E17 1.12577346E17 17681000000 17681000000 59.972242758593495 60.94769133389606 81 1326000000 0 10298 128350 36 N 
15B8YDtb8AUvSKmWXDaQ44ox6sjLoamM1e 99.316925 99.11926 81.89004 81.380585 17985 10678 7307 6770 9657 210 2273 2187 true true 59.3717 1.14410445E9 1.67192704E9 6.550524667420342E9 1.0643526365003439E10 1.1328375E20 1.13562935E20 12216812988976 12216820989976 951365.2109390884 931192.9665067839 105 1087719893348 0 30512 88300027 411 N 
13VH2UXiz7r5k6LopQGRHX6vdWWnKoopD2 98.46831 94.37586 46.86988 69.16711 190 163 27 98 21 3 2246 2191 false true 85.789474 1.80709808E8 1.09092058E9 3.1705289453766686E8 1.6663159074108407E9 2.77660853E18 3.60509274E18 29454858896 29455699193 47303.74715243893 8597.110751766955 7 6000000000 0 4276109 45909829 11 N 
1F7sYg9qZkRQrqPvFT1DBZxuy8vrzVJKnF 92.38747 83.33333 59.772896 44.676556 153 147 6 128 7 0 176 176 false true 96.07843 4.615864E7 1.13055283E9 8.01676488482406E7 9.049634234487224E8 8.189588E17 1.99486965E18 6783316799 6785316799 683.3731826225165 419.5077671090425 10 2364000000 2349 332302 1559605 36 N 
1EubMUCisXqG9hMbK1SJvJAA9gHSnM9g5t 74.74489 0.0 1.1311918 NaN 29 28 1 4 0 0 86 86 false false 96.55173 1.01821432E8 0.0 2268630.3518821974 0.0 0.0 1.03676044E16 0 2851000000 0.0 399.33990809021 2 0 9223372036854775807 0 -9223372036854775808 1 N 
